source airport,destination airport,airplane type,total Cost,break even cost per ticket, loss per flight
Denver International Airport,Los Angeles International Airport,Airbus A200-100,13343.238808465685,329.46268662878236,-164.73134331438996
Denver International Airport,Los Angeles International Airport,Airbus A220-300,12069.160789129455,251.44084977353032,-2011.5267981882425
Denver International Airport,John F. Kennedy International Airport,Boeing 737-600,22252.835379060834,623.3287221025445,-12902.904547522667
Denver International Airport,John F. Kennedy International Airport,Boeing 767-800,26816.044223826048,472.94610624031833,-19721.85263022127
Denver International Airport,John F. Kennedy International Airport,Airbus A200-100,21612.385014883264,533.6391361699572,-13607.797972333907
Denver International Airport,John F. Kennedy International Airport,Airbus A220-300,19210.696149217365,400.22283644202844,-13207.353602586938
Denver International Airport,Harry Reid International Airport,Boeing 737-600,11051.982202722615,309.5793334095971,-9504.085535674629
Denver International Airport,Harry Reid International Airport,Boeing 767-800,12814.97775340327,226.01371699123933,-11684.909168447073
Denver International Airport,Harry Reid International Airport,Airbus A200-100,10804.544230697262,266.7788698937596,-9470.649881228464
Denver International Airport,Harry Reid International Airport,Airbus A220-300,9876.651835602179,205.76357990837872,-8847.833936060286
Denver International Airport,Orlando International Airport,Boeing 737-600,21389.104893817344,599.134590863231,-17794.29734863796
Denver International Airport,Orlando International Airport,Boeing 767-800,25736.38111727168,453.9044288760438,-23012.954544015418
Denver International Airport,Orlando International Airport,Airbus A200-100,20778.960862455333,513.0607620359342,-17700.59629023973
Denver International Airport,Orlando International Airport,Airbus A220-300,18490.92074484779,385.2275155176623,-16179.555651741815
Denver International Airport,Miami International Airport,Boeing 737-600,23226.977854032502,650.6156261633755,-18672.66847088887
Denver International Airport,Miami International Airport,Boeing 767-800,28033.72231754063,494.42191036226865,-24572.768945004747
Denver International Airport,Miami International Airport,Airbus A200-100,22552.347052136625,556.8480753613982,-18654.41052460684
Denver International Airport,Miami International Airport,Airbus A220-300,20022.481545027083,417.13503218806426,-17102.536319710634
Denver International Airport,Charlotte Douglas International Airport,Boeing 737-600,19020.98277582281,532.80063797823,-15824.178947953429
Denver International Airport,Charlotte Douglas International Airport,Boeing 767-800,22776.228469778514,401.6971511424782,-20366.045562923646
Denver International Airport,Charlotte Douglas International Airport,Airbus A200-100,18493.930748600957,456.64026539755446,-15754.08915621563
Denver International Airport,Charlotte Douglas International Airport,Airbus A220-300,16517.48564651901,344.11428430247935,-14452.799940704133
Denver International Airport,Seattle-Tacoma International Airport,Boeing 737-600,15504.994249563808,434.3135644135521,-11596.172169841839
Denver International Airport,Seattle-Tacoma International Airport,Boeing 767-800,18381.242811954762,324.18417657768543,-15463.585222755593
Denver International Airport,Seattle-Tacoma International Airport,Airbus A200-100,15101.310240807185,372.8718577977083,-11745.46352062781
Denver International Airport,Seattle-Tacoma International Airport,Airbus A220-300,13587.49520796984,283.072816832705,-11039.839856475495
Denver International Airport,Phoenix Sky Harbor International Airport,Boeing 737-600,10767.232521729751,301.60315186918075,-7449.597851168763
Denver International Airport,Phoenix Sky Harbor International Airport,Boeing 767-800,12459.04065216219,219.73616670480055,-10041.942818409385
Denver International Airport,Phoenix Sky Harbor International Airport,Airbus A200-100,10529.785766581343,259.99471028595906,-7669.843953435793
Denver International Airport,Phoenix Sky Harbor International Airport,Airbus A220-300,9639.360434774793,200.8200090578082,-7430.340335138903
Denver International Airport,Newark Liberty International Airport,Boeing 737-600,22015.447331683754,616.6791969659315,-12765.259377194781
Denver International Airport,Newark Liberty International Airport,Boeing 767-800,26519.309164604692,467.71268367909516,-19503.618909418263
Denver International Airport,Newark Liberty International Airport,Airbus A200-100,21383.32637267731,527.9833672266003,-13463.575864278308
Denver International Airport,Newark Liberty International Airport,Airbus A220-300,19012.87277640313,396.10151617506517,-13071.350033777151
Denver International Airport,San Francisco International Airport,Boeing 737-600,14859.362489405125,416.22864115980747,-8615.932872008012
Denver International Airport,San Francisco International Airport,Boeing 767-800,17574.203111756404,309.950672165016,-12924.943029281163
Denver International Airport,San Francisco International Airport,Airbus A200-100,14478.33222661898,357.4896846078761,-9115.98695750084
Denver International Airport,San Francisco International Airport,Airbus A220-300,13049.468741170936,271.86393210772786,-8971.509759555018
Denver International Airport,George Bush Intercontinental Airport,Boeing 737-600,13695.481136258568,383.62692258427364,-7941.077297494463
Denver International Airport,George Bush Intercontinental Airport,Boeing 767-800,16119.351420323212,284.29191217501256,-11854.972737698023
Denver International Airport,George Bush Intercontinental Airport,Airbus A200-100,13355.288815688094,329.76021767131095,-8408.88555061843
Denver International Airport,George Bush Intercontinental Airport,Airbus A220-300,12079.567613548807,251.65765861560013,-8304.702734314804
Denver International Airport,Logan International Airport,Boeing 737-600,23691.712678794735,663.6334083696005,-16391.74518672913
Denver International Airport,Logan International Airport,Boeing 767-800,28614.64084849342,504.66738709864944,-23063.299590408278
Denver International Airport,Logan International Airport,Airbus A200-100,23000.775391819483,567.9203800449255,-16753.6512113253
Denver International Airport,Logan International Airport,Airbus A220-300,20409.76056566228,425.20334511796415,-15732.523769364674
Denver International Airport,Fort Lauderdale-Hollywood International Airport,Boeing 737-600,23154.940459578982,648.5977719770024,-18614.756055739967
Denver International Airport,Fort Lauderdale-Hollywood International Airport,Boeing 767-800,27943.67557447373,492.8337843822528,-24493.83908379796
Denver International Airport,Fort Lauderdale-Hollywood International Airport,Airbus A200-100,22482.83728555867,555.1317848286092,-18596.914791758405
Denver International Airport,Fort Lauderdale-Hollywood International Airport,Airbus A220-300,19962.450382982486,415.8843829788018,-17051.259702130876
Denver International Airport,Minneapolis-Saint Paul International Airport,Boeing 737-600,11648.644318092709,326.2925579297678,-9038.303854654567
Denver International Airport,Minneapolis-Saint Paul International Airport,Boeing 767-800,13560.805397615886,239.16764369692922,-11647.464248040453
Denver International Airport,Minneapolis-Saint Paul International Airport,Airbus A200-100,11380.27083324735,280.99434156166296,-9132.316100754048
Denver International Airport,Minneapolis-Saint Paul International Airport,Airbus A220-300,10373.870265077257,216.12229718910953,-8644.891887564381
Denver International Airport,LaGuardia Airport,Boeing 737-600,22183.354799419667,621.3824873787022,-12862.617488739133
Denver International Airport,LaGuardia Airport,Boeing 767-800,26729.193499274585,471.4143474298869,-19657.97828782628
Denver International Airport,LaGuardia Airport,Airbus A200-100,21545.342350317223,531.9837617362277,-13565.585924273808
Denver International Airport,LaGuardia Airport,Airbus A220-300,19152.795666183058,399.0165763788137,-13167.547020500853
Denver International Airport,Detroit Metropolitan Airport,Boeing 737-600,16607.644085349904,465.2001144355716,-12420.84305542976
Denver International Airport,Detroit Metropolitan Airport,Boeing 767-800,19759.55510668738,348.4930353913119,-16623.117788165575
Denver International Airport,Detroit Metropolitan Airport,Airbus A200-100,16165.270608670962,399.14248416471514,-12572.988251188526
Denver International Airport,Detroit Metropolitan Airport,Airbus A220-300,14506.37007112492,302.21604314843586,-11786.425682788999
Denver International Airport,Philadelphia International Airport,Boeing 737-600,21487.004271285095,601.8768703441204,-13060.728086467409
Denver International Airport,Philadelphia International Airport,Boeing 767-800,25858.755339106374,456.0627043934105,-19473.877477598628
Denver International Airport,Philadelphia International Airport,Airbus A200-100,20873.425174047024,515.3932141740006,-13657.920175611016
Denver International Airport,Philadelphia International Airport,Airbus A220-300,18572.50355940425,386.92715748758854,-13155.52335457801
Denver International Airport,Salt Lake City International Airport,Boeing 737-600,8391.982911197007,235.0695493332495,-7686.774263197258
Denver International Airport,Salt Lake City International Airport,Boeing 767-800,9489.978638996261,167.37175730152137,-8987.863367091697
Denver International Airport,Salt Lake City International Airport,Airbus A200-100,8237.878247646237,203.40440117645028,-7627.665044116886
Denver International Airport,Salt Lake City International Airport,Airbus A220-300,7659.98575933084,159.58303665272584,-7181.236649372662
Denver International Airport,Ronald Reagan Washington National Airport,Boeing 737-600,20569.531284817094,576.1773469136442,-17688.64455024887
Denver International Airport,Ronald Reagan Washington National Airport,Boeing 767-800,24711.91410602137,435.83622761942456,-22532.732967924247
Denver International Airport,Ronald Reagan Washington National Airport,Airbus A200-100,19988.144222191935,493.53442523930704,-17520.4720959954
Denver International Airport,Ronald Reagan Washington National Airport,Airbus A220-300,17807.942737347577,370.9988070280745,-15952.948702207204
Denver International Airport,San Diego International Airport,Boeing 737-600,13591.628099900729,380.71787394679916,-10926.602982273134
Denver International Airport,San Diego International Airport,Boeing 767-800,15989.535124875913,282.00238315477804,-14015.518442792467
Denver International Airport,San Diego International Airport,Airbus A200-100,13255.07974551825,327.2859196424259,-10964.078308021268
Denver International Airport,San Diego International Airport,Airbus A220-300,11993.023416583941,249.85465451216544,-10244.040834998783
Denver International Airport,Baltimore/Washington International Airport,Boeing 737-600,20740.946374683233,580.9788900471494,-17836.051924447485
Denver International Airport,Baltimore/Washington International Airport,Boeing 767-800,24926.182968354045,439.6152199004241,-22728.106868851926
Denver International Airport,Baltimore/Washington International Airport,Airbus A200-100,20153.544747501368,497.6183888271943,-17665.452803365395
Denver International Airport,Baltimore/Washington International Airport,Airbus A220-300,17950.78864556936,373.97476344936166,-16080.914828322551
Denver International Airport,Tampa International Airport,Boeing 737-600,20942.066504898292,586.6125071400082,-16835.778954918234
Denver International Airport,Tampa International Airport,Boeing 767-800,25177.58313112287,444.0490852049889,-22069.239534687946
Denver International Airport,Tampa International Airport,Airbus A200-100,20347.608031042215,502.41007484054853,-16830.737507158374
Denver International Airport,Tampa International Airport,Airbus A220-300,18118.388754081912,377.4664323767065,-15476.123727444967
Denver International Airport,Austin-Bergstrom International Airport,Boeing 737-600,12731.151214030548,356.6148799448333,-10948.076814306381
Denver International Airport,Austin-Bergstrom International Airport,Boeing 767-800,14913.939017538187,263.03243417174934,-13598.77684667944
Denver International Airport,Austin-Bergstrom International Airport,Airbus A200-100,12424.795031082109,306.78506249585456,-10890.869718602837
Denver International Airport,Austin-Bergstrom International Airport,Airbus A220-300,11275.959345025456,234.91581968803033,-10101.380246585304
Denver International Airport,Washington Dulles International Airport,Boeing 737-600,20305.83627435527,568.7909320547695,-17461.881614081423
